Column diameter (m),Liquid height (m),Sparger hole diameter (m),Density of gas (kg/m3),Viscosity of gas (Pa.s),Density of liquid (kg/m3),Viscosity of liquid (Pa.s),Surface tension of liquid (N/m),Superficial gas velocity (m/s),Gas holdup
0.2,7.23,0.001,1.12,1.81E-05,998.943,0.001,0.072,0.026069869,0.076990762
0.385,1.210740877,0.003921616,1.184,1.84E-05,1000,0.001,0.072,0.125511608,0.213815434
0.385,0.563722936,0.001,1.18,1.82E-05,1000,0.000888358,0.071968645,0.172370527,0.278099361
0.385,0.731720414,0.025,1.18188206,1.83E-05,1000,0.000942286,0.072,0.249567058,0.245226077
0.3,3.2,0.005,5.74,1.81E-05,998,0.001,0.0717,0.134928378,0.293227882
0.1,1.279368698,0.010617844,1.200446107,1.82E-05,997.6484167,0.000965555,0.072494275,0.052459142,0.102888241
0.385,1.983424822,0.001,1.18,1.82E-05,1000,0.000868566,0.071733751,0.045348342,0.141354862
0.385,0.592196834,0.001,1.18,1.82E-05,1000,0.000817622,0.071129135,0.072982296,0.230886399
0.385,1.706934385,0.05,1.184,1.84E-05,1000,0.001,0.072,0.053861307,0.113274059
0.385,1.134085663,0.001911165,1.18290356,1.83E-05,1000,0.000945178,0.071703961,0.207016054,0.263585693
0.15,2.7,0.0005,7.219021186,1.81E-05,740,0.00086,0.0235,0.040864842,0.288577957
0.14,1.008,0.0055,1.185,1.81E-05,998,0.001,0.072,0.042175182,0.057079249
0.385,2.203596032,0.00288464,1.18,1.82E-05,1000,0.0008,0.07092,0.001565814,0.046076406
0.12,0.3,0.0007,1.185,1.81E-05,1000,0.001,0.072,0.040088282,0.355077569
0.385,1.435542384,0.0015,1.184,1.84E-05,1000,0.001,0.072,0.20648127,0.2543
0.385,1.826619903,0.025,1.184,1.84E-05,1000,0.001,0.072,0.005758048,0.051085788
0.15,2.7,0.0005,1.66,2.23E-05,740,0.00086,0.0235,0.012826104,0.064422736
0.19,2.5,0.001,1.18,1.81E-05,998,0.001,0.0725,0.109242022,0.216706495
0.156,0.57379742,0.0004,22.75545187,1.81E-05,1068,0.0047,0.055,0.0232249,0.103440242
0.1,0.770146991,0.01,0.956203235,2.16E-05,971.3702551,0.000305249,0.060300809,0.045756326,0.2664957
0.385,1.629815377,0.05,1.184,1.84E-05,1000,0.001,0.072,0.086667745,0.153329509
0.385,0.354490671,0.025,1.18,1.82E-05,1000,0.000891,0.072,0.039753686,0.079256985
0.14,0.4,0.0005,1.18056398,1.81E-05,1046.72227,0.010771651,0.072969194,0.029116991,0.178260384
0.1,1.124842052,0.000971999,1.334064733,1.81E-05,786.2294668,0.00272981,0.026701895,0.127299139,0.33019794
0.385,0.96803359,0.087,1.184,1.84E-05,1000,0.001,0.072,0.050307726,0.059398654
0.385,1.141378936,0.014,1.184,1.84E-05,1000,0.001,0.072,0.232236028,0.255816889
0.385,1.600895016,0.001790708,1.184,1.84E-05,1000,0.001,0.072,0.076630086,0.168330155
0.385,1.569721258,0.025,1.182156122,1.83E-05,1000,0.000949754,0.072,0.235797731,0.263763928
0.385,1.318992376,0.002729998,1.18,1.82E-05,1000,0.000878715,0.071854199,0.056823826,0.143516064
0.1,1.3,0.0043,3.639633558,1.81E-05,809,0.00294,0.0246,0.209869787,0.302325104
0.24,0.661473196,0.001,1.185,1.81E-05,997,0.00089,0.072,0.035702831,0.081294425
0.385,0.864747749,0.001719564,1.184,1.84E-05,1000,0.001,0.072,0.175706563,0.251284248
0.385,1.846033337,0.002811348,1.180503073,1.82E-05,1000,0.000904709,0.072,0.003838909,0.04100733
0.385,0.357250824,0.025,1.184,1.84E-05,1000,0.001,0.072,0.04564924,0.072096529
0.14,0.4,0.0005,1.185,1.81E-05,999.1885052,0.00091,0.071,0.043571422,0.263899763
0.19,2.5,0.001,1.18,1.81E-05,1178,0.0201,0.0632,0.052047134,0.091802915
0.19,2.5,0.001,1.18,1.81E-05,1187.276638,0.029620761,0.062662931,0.034901017,0.066871236
0.24,0.66586617,0.001,1.185,1.81E-05,997,0.00089,0.072,0.044425203,0.075223109
0.385,0.33511009,0.001305887,1.184,1.84E-05,1000,0.001,0.072,0.02987222,0.129584214
0.385,1.512389657,0.004913164,1.184,1.84E-05,1000,0.001,0.072,0.176713834,0.214381915
0.14,0.4,0.0005,1.185,1.81E-05,997.9425228,0.000910575,0.070847126,0.017225168,0.104218335
0.29,1.6,0.0005,1.185,1.81E-05,783,0.0027,0.027,0.255446445,0.304165552
0.14,0.4,0.0005,1.181847141,1.81E-05,1004.044574,0.000966751,0.071004457,0.075602159,0.41804688
0.15,2.7,0.0005,13,1.81E-05,1462,0.000575,0.03,0.037058661,0.340102587
0.1,1.016165869,0.010219223,1.181112311,1.81E-05,1180.721394,0.001737581,0.074332614,0.342330096,0.257270194
0.385,1.754647753,0.001579888,1.18,1.82E-05,1000,0.000891,0.072,0.17489423,0.240439051
0.385,1.453183384,0.003692068,1.184,1.84E-05,1000,0.001,0.072,0.205945411,0.245069207
0.16,1.980832349,0.001,1.185,1.81E-05,1000,0.001,0.072,0.093755675,0.207675037
1,2,0.002232881,1.184,1.84E-05,1000,0.000891,0.072,0.032910859,0.065568135
0.19,2.5,0.001,1.18,1.81E-05,1179.342432,0.021477759,0.06312228,0.250605632,0.253018989
0.385,1.856230806,0.001650794,1.183597883,1.84E-05,1000,0.000979894,0.071891429,0.118832064,0.196443389
0.385,0.599223035,0.002135637,1.184,1.84E-05,1000,0.001,0.072,0.144922789,0.221802764
0.385,1.866116761,0.0015,1.184,1.84E-05,1000,0.001,0.072,0.00538811,0.03057975
0.16,1.2,0.002,22.66846343,1.81E-05,1000,0.001,0.0728,0.063049626,0.243365443
0.385,2.214318951,0.002104702,1.184,1.84E-05,1000,0.001,0.072,0.086333481,0.178366828
0.1,1.219202812,0.000798007,1.164139508,1.81E-05,788.9601406,0.001829819,0.024079531,0.116809278,0.24892598
0.1,2,0.001,1.18,1.81E-05,1000,0.001,0.0728,0.051326172,0.19594397
0.385,0.703998453,0.000815975,1.184,1.84E-05,1000,0.001,0.072,0.013812174,0.085727174
0.385,1.614530428,0.003,1.181719132,1.83E-05,1000,0.000937846,0.072,0.076458536,0.161252781
0.385,2.153067669,0.0015,1.184,1.84E-05,1000,0.001,0.072,0.268154525,0.266830676
0.385,1.558186796,0.003,1.184,1.84E-05,1000,0.001,0.072,0.127179936,0.190512121
0.3,0.65,0.002,1.185,1.81E-05,997,0.00089,0.072,0.155855692,0.233072454
1,2,0.002,1.184,1.84E-05,1000,0.000891,0.072,0.02960976,0.0604
0.14,0.820110004,0.0055,1.185,1.81E-05,998,0.001,0.072,0.050454063,0.082384553
0.45,1.818370069,0.003,1.18,1.81E-05,998,0.001,0.072,0.316272842,0.316359771
0.385,1.50382932,0.025,1.182668409,1.83E-05,1000,0.00093342,0.07164047,0.162011674,0.218796602
0.385,0.284063861,0.001116755,1.184,1.84E-05,1000,0.001,0.072,0.131278706,0.262150135
0.29,1.6,0.0005,1.185,1.81E-05,783,0.0027,0.027,0.083061246,0.299475924
0.2,7.23,0.001,1.12,1.81E-05,1019.216417,0.00113695,0.073391325,0.024542494,0.105877891
0.14,0.4,0.0005,1.185,1.81E-05,999,0.000909603,0.070996035,0.049816489,0.349815294
0.153557068,1.192893286,0.000883782,2.200996078,1.77E-05,1000,0.00092331,0.072,0.082430246,0.215464381
0.385,0.622213342,0.025,1.18,1.82E-05,1000,0.000833125,0.07131313,0.17435673,0.191901641
0.385,0.916389824,0.005381859,1.183175812,1.84E-05,1000,0.000977541,0.072,0.124982729,0.206618364
0.385,2.167340453,0.025,1.182002137,1.83E-05,1000,0.000945558,0.072,0.003653627,0.061749412
0.385,0.265850324,0.001612373,1.183700339,1.84E-05,1000,0.000991834,0.072,0.266769208,0.309513727
0.1,1.1,0.0005,1.185,1.81E-05,998,0.0011,0.072,0.093180617,0.215148349
0.1,1.22,0.003175,11.68,1.81E-05,998,0.001,0.072,0.117991377,0.252544205
0.385,1.04825494,0.001,1.18,1.82E-05,1000,0.000856265,0.071587763,0.022473003,0.092419871
0.385,1.648778011,0.001144257,1.184,1.84E-05,1000,0.001,0.072,0.057372243,0.143467009
0.1,2,0.001,1.18,1.81E-05,1000,0.001,0.0728,0.083256554,0.243881904
0.15,4.3,0.0023,1.18,1.81E-05,865,0.000585,0.0283,0.13121915,0.25374403
0.385,1.699569179,0.014,1.184,1.84E-05,1000,0.001,0.072,0.052630016,0.117083068
0.385,0.856805967,0.002331842,1.18,1.82E-05,1000,0.000891,0.072,0.204334983,0.258185607
0.16,2.515488622,0.0007,1.18,1.81E-05,1000,0.001,0.072,0.043767949,0.161514204
0.15,2.284342948,0.000859736,1.18,1.81E-05,996.7820346,0.001005631,0.071517305,0.456792434,0.416507792
0.385,1.353494177,0.001,1.18,1.82E-05,1000,0.000844064,0.071442957,0.232378363,0.296873246
0.385,0.311276888,0.006,1.184,1.84E-05,1000,0.001,0.072,0.080656913,0.19146676
0.385,0.332024353,0.003,1.183423067,1.84E-05,1000,0.000984279,0.072,0.041532945,0.137627883
0.29,1.6,0.0005,1.185,1.81E-05,783,0.0027,0.027,0.096238913,0.239977273
0.63,1.9,0.0025,1.18,1.81E-05,790,0.0029,0.028,0.013641561,0.069553825
0.15,2.7,0.0005,6.1,1.81E-05,740,0.00086,0.0235,0.047877818,0.3144857
0.385,0.737107156,0.001094048,1.180752385,1.82E-05,1000,0.000911502,0.072,0.006115519,0.042717207
0.385,1.286995792,0.001,1.18,1.82E-05,1000,0.000819207,0.071147949,0.044527235,0.164273
0.385,1.859197093,0.002215682,1.18,1.82E-05,1000,0.000891,0.072,0.125078802,0.195125499
0.385,0.424343448,0.025,1.184,1.84E-05,1000,0.001,0.072,0.205341128,0.20906987
1,2,0.009,1.184,1.84E-05,1000,0.000891,0.072,0.014491684,0.023519633
0.385,1.623438486,0.087,1.184,1.84E-05,1000,0.001,0.072,0.230279233,0.192699145
0.155046795,1.163132254,0.000960751,2.634879017,1.78E-05,997.682265,0.000942636,0.072388221,0.11609373,0.279079156
0.14,0.89736494,0.0055,1.185,1.81E-05,998,0.001,0.072,0.054017888,0.080993973
0.15,1.5,0.002,1.16,1.81E-05,1113,0.021,0.048,0.187496679,0.19991796
0.385,1.305521947,0.025,1.184,1.84E-05,1000,0.001,0.072,0.086372082,0.152238354
0.385,1.748396077,0.00277814,1.18044372,1.82E-05,1000,0.000822186,0.071039804,0.148893691,0.243118919
0.385,1.156938045,0.001,1.18,1.82E-05,1000,0.000891,0.072,0.159316188,0.248745607
0.161426579,1.352382094,0.001514963,1.168531576,1.81E-05,1000,0.001,0.072229368,0.155476781,0.220261527
0.24,1.246551229,0.001,1.185,1.81E-05,997,0.00089,0.072,0.129199719,0.148527363
0.385,0.532076703,0.002560687,1.184,1.84E-05,1000,0.001,0.072,0.296615823,0.308962266
0.385,1.549413865,0.025,1.1802348,1.82E-05,1000,0.00081174,0.070983396,0.128613799,0.19514675
0.15,2.7,0.0005,6.082925398,1.81E-05,1000,0.001,0.0728,0.035732917,0.186200661
0.385,0.592979339,0.006,1.184,1.84E-05,1000,0.001,0.072,0.151548638,0.230606334
0.254,0.75,0.001,1.18,1.81E-05,1227,0.076,0.0645,0.018053132,0.026973787
0.385,1.637286724,0.025,1.183047125,1.84E-05,1000,0.000974034,0.072,0.076067903,0.14944345
1,2,0.019,1.184,1.84E-05,1000,0.000891,0.072,0.0112261,0.024658673
0.351310418,1.9523116,0.0024357,1.19096869,1.83E-05,998.7366407,0.001,0.072,0.258212476,0.274447201
0.385,2.100605206,0.014,1.184,1.84E-05,1000,0.001,0.072,0.035330872,0.090661413
0.385,1.639604287,0.087,1.184,1.84E-05,1000,0.001,0.072,0.281802157,0.223996196
0.14,0.950158276,0.003645555,1.185,1.81E-05,998,0.001,0.072,0.064750573,0.101716444
0.385,1.601150788,0.05,1.184,1.84E-05,1000,0.001,0.072,0.100263486,0.168211358
0.385,0.937453102,0.001,1.18,1.82E-05,1000,0.000891,0.072,0.066579845,0.188383042
0.24,0.603574428,0.001,1.185,1.81E-05,997,0.00089,0.072,0.077589455,0.161714556
0.385,1.117592927,0.00091171,1.184,1.84E-05,1000,0.001,0.072,0.003815576,0.032394609
0.316,2.24,0.005,5.519201638,1.81E-05,899.8802457,0.00082042,0.028892016,0.099833145,0.414301433
0.385,1.603062754,0.05,1.184,1.84E-05,1000,0.001,0.072,0.099481103,0.167218144
0.385,1.0109505,0.002468338,1.18,1.82E-05,1000,0.000891,0.072,0.043177602,0.124695372
0.14,0.4,0.0005,1.180731076,1.81E-05,1039.198403,0.010384321,0.072639163,0.066514998,0.41923047
0.385,1.369308641,0.001,1.1830537,1.84E-05,1000,0.000974213,0.072,0.024488752,0.110860232
0.385,0.892376492,0.087,1.184,1.84E-05,1000,0.001,0.072,0.199493517,0.143440753
0.305,1.952,0.00166,1.200548,1.81E-05,1004.490396,0.001107006,0.071286629,0.18597652,0.23852936
0.385,1.569544918,0.025,1.184,1.84E-05,1000,0.001,0.072,0.09918837,0.18469374
0.14,0.389883799,0.0055,1.185,1.81E-05,998,0.001,0.072,0.043053481,0.061384015
0.15,2.4,0.0005,1.18,1.81E-05,998.2684329,0.001005195,0.072142005,0.348352607,0.35321321
0.1,1.3,0.0043,22.89970194,1.81E-05,809,0.00294,0.0246,0.035638175,0.123968003
0.385,0.972534675,0.000844942,1.184,1.84E-05,1000,0.001,0.072,0.072364366,0.158015164
0.385,0.335895995,0.05,1.184,1.84E-05,1000,0.001,0.072,0.109828561,0.12752987
0.385,1.553756031,0.003,1.184,1.84E-05,1000,0.001,0.072,0.077367886,0.192824592
0.385,1.347791108,0.001764402,1.183294927,1.84E-05,1000,0.000964746,0.07180963,0.294650899,0.29987437
0.1,1.1,0.0005,1.185,1.81E-05,998,0.0011,0.072,0.218451575,0.245420736
0.24,1.422309786,0.001,1.185,1.81E-05,997,0.00089,0.072,0.014522495,0.028470917
0.385,0.361191192,0.001,1.18,1.82E-05,1000,0.0008,0.07092,0.003805636,0.061827727
0.254,0.75,0.001,1.18,1.81E-05,1227,0.076,0.0645,0.012611645,0.018322082
0.15,2.7,0.0005,3.24,1.81E-05,740,0.00086,0.0235,0.133437393,0.38014705
0.15,2.7,0.0005,0.2,1.97E-05,1000,0.001,0.0728,0.034358664,0.066870127
0.63,2.2,0.0025,1.18,1.81E-05,998,0.001,0.072,0.033856255,0.092848383
0.385,0.33719176,0.025,1.18,1.82E-05,1000,0.000891,0.072,0.074966946,0.124199175
0.1,1.1,0.0005,1.185,1.81E-05,998,0.0011,0.072,0.05095007,0.170286126
0.385,0.292784504,0.025,1.180241721,1.82E-05,1000,0.000897587,0.072,0.263332623,0.239518709
0.389655948,2.327939694,0.025324834,1.183913378,1.84E-05,1000.324834,0.001002166,0.072021656,0.061467486,0.14694558
0.095,0.85,0.003,1.18,1.81E-05,1000,0.001,0.072,0.032322851,0.075058787
0.1,1.22,0.003175,4.336799404,1.81E-05,998,0.001032292,0.072,0.191112362,0.277842284
0.385,0.870902973,0.001,1.182010222,1.83E-05,1000,0.000900511,0.07146276,0.126187576,0.24595059
0.385,0.321728499,0.025,1.180672662,1.82E-05,1000,0.00090933,0.072,0.150506763,0.164296403
0.385,0.71207564,0.004528489,1.184,1.84E-05,1000,0.001,0.072,0.014273272,0.075229971
0.134400528,0.372002642,0.000555995,1.181399868,1.81E-05,1005.040185,0.001,0.071495982,0.092234368,0.615688682
0.16,1.28,0.002,1.18,1.81E-05,1084,0.00307,0.0688,0.033114655,0.170136713
0.385,0.283805697,0.002834517,1.180330966,1.82E-05,1000,0.000816548,0.071009361,0.120225979,0.262822692
0.1016,0.690722582,0.0016,48.5,1.81E-05,870,0.028,0.029,0.099558408,0.24096739
0.24,0.586514065,0.001,1.185,1.81E-05,997,0.00089,0.072,0.09787553,0.185373804
0.1,1.242480445,0.003207128,2.039953911,1.81E-05,801.5224579,0.002870977,0.025290235,0.104224059,0.225009052
0.385,0.307017515,0.006,1.184,1.84E-05,1000,0.001,0.072,0.089515325,0.202563291
0.15,2.7,0.0005,1.747774422,1.81E-05,740,0.00086,0.0235,0.083179464,0.231779458
0.16,1.28,0.002,1.18,1.81E-05,1074.804653,0.002720577,0.069995395,0.049816489,0.23547586
0.385,0.893364475,0.087,1.184,1.84E-05,1000,0.001,0.072,0.03960303,0.041888734
0.385,2.219140523,0.001934906,1.184,1.84E-05,1000,0.001,0.072,0.099833145,0.176555658
0.19,2.5,0.001,1.18,1.81E-05,998,0.001,0.0725,0.069159001,0.165230499
0.385,1.551302255,0.002503627,1.18132366,1.83E-05,1000,0.000866183,0.071277388,0.294859193,0.328437394
0.385,1.854073796,0.003,1.184,1.84E-05,1000,0.001,0.072,0.006304966,0.036839092
0.385,1.046026368,0.002790707,1.18,1.82E-05,1000,0.000809523,0.071033018,0.023903214,0.09432792
0.385,1.734552848,0.001,1.184,1.84E-05,1000,0.001,0.072,0.201800893,0.249113931
0.146154144,0.438296006,0.000461537,1.18,1.81E-05,1003.538294,0.001,0.071569244,0.048939294,0.289367116
0.1,2,0.001956643,1.18,1.81E-05,1000,0.001,0.0728,0.126754837,0.229397063
0.385,1.384435024,0.001516725,1.183955401,1.84E-05,1000,0.000998785,0.072,0.264077803,0.280848711
0.14,0.4,0.0005,1.185,1.81E-05,997,0.00092,0.0708,0.026381776,0.172890441
0.385,1.820440902,0.05,1.184,1.84E-05,1000,0.001,0.072,0.047871414,0.101246307
0.119545335,1.164600327,0.001143105,1.183423763,1.81E-05,998.6304947,0.001068475,0.072,0.330665228,0.278415247
0.304250055,1.893204346,0.001710996,1.198215972,1.81E-05,997,0.000983501,0.072,0.03439145,0.097565099
0.19,2.5,0.001,1.18,1.81E-05,998,0.001,0.0725,0.034532617,0.101603883
0.155658801,2.389106051,0.000613176,1.18,1.81E-05,998.2635205,0.001003039,0.071739528,0.118081109,0.283803574
0.385,1.129429199,0.001,1.184,1.84E-05,1000,0.001,0.072,0.204671924,0.266576955
0.385,0.657290704,0.025,1.180766511,1.82E-05,1000,0.000838326,0.071126958,0.12680622,0.146353302
0.385,0.304344888,0.025,1.180280115,1.82E-05,1000,0.000898633,0.072,0.203007559,0.209515965
0.305,1.952,0.00166,1.200548,1.81E-05,1060.373158,0.002000747,0.068667911,0.146770823,0.213721301
0.385,1.143652786,0.003,1.18,1.82E-05,1000,0.00087276,0.071783529,0.203327521,0.257345323
0.385,2.081566986,0.087,1.184,1.84E-05,1000,0.001,0.072,0.040849089,0.081603985
0.385,0.942558962,0.001266462,1.184,1.84E-05,1000,0.001,0.072,0.075626922,0.183970293
0.385,0.907126323,0.003708039,1.184,1.84E-05,1000,0.001,0.072,0.126393565,0.214595113
0.385,1.756658235,0.001,1.182303881,1.83E-05,1000,0.000953781,0.072,0.173341727,0.239548059
0.158,1.5,0.01,2.507819827,1.75E-05,1086,0.0015,0.075,0.056645369,0.181071875
0.385,0.412462409,0.014,1.184,1.84E-05,1000,0.001,0.072,0.042136894,0.035562904
0.15,2.4,0.0005,1.18,1.81E-05,995.0141637,0.001014887,0.070907082,0.47785707,0.474338848
1,2,0.002527925,1.184,1.84E-05,1000,0.000891,0.072,0.020623315,0.047984021
0.156,0.52875677,0.0004,76.83,1.81E-05,1090,0.0094,0.045,0.015636665,0.173817
0.24,1.366991058,0.001,1.185,1.81E-05,997,0.00089,0.072,0.028853789,0.066236777
0.156,0.495277295,0.0004,76.83,1.81E-05,1090,0.0094,0.045,0.022085029,0.226125915
0.14,0.4,0.0005,1.18,1.81E-05,1410,0.0089,0.0919,0.080403035,0.149139406
0.16,1.28,0.002,1.18,1.81E-05,1187,0.01984,0.06482,0.007845691,0.038402939
0.385,2.330464911,0.006,1.184,1.84E-05,1000,0.001,0.072,0.058127896,0.135301217
